program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Public Health,Undergraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Bachelor,21550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.vancouverislanduniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Bachelor,23350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.acadiauniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Bachelor,18700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.algomauniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Bachelor,26000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.bishop'suniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,brandon_university,Brandon University,Brandon,Manitoba,Bachelor,27750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brandonuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Bachelor,24400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capebretonuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Bachelor,27550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountallisonuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Bachelor,21250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.saintmary'suniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Bachelor,26800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.stfrancisxavieruniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Bachelor,29900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.trinitywesternuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Bachelor,26200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédemoncton.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_alberta,University of Alberta,Edmonton,Alberta,Master,52727,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofalberta.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_calgary,University of Calgary,Calgary,Alberta,Master,33235,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofcalgary.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_guelf,University of Guelph,Guelph,Ontario,Master,41112,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofguelph.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Master,25932,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofmanitoba.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Master,24609,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofnewbrunswick.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_oft,University of Ottawa,Ottawa,Ontario,Master,44447,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofottawa.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,24839,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofregina.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,35995,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofsaskatchewan.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,23689,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universitédesherbrooke.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,49104,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityoftoronto.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,44447,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofvictoria.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,59914,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofwaterloo.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,26334,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofwindsor.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,western_university,Western University,London,Ontario,Master,31452,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.westernuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,34442,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,york_university,York University,Toronto,Ontario,Master,40020,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.yorkuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,57384,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.mcgilluniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
